season,player_name,team_abbreviation,age,player_height,player_weight
2018-19,Joe Harris,BKN,27,198.12,98.883056
2019-20,Joe Harris,BKN,28,198.12,99.79024
2020-21,Joe Harris,BKN,29,198.12,99.79024
2021-22,Joe Harris,BKN,30,198.12,99.79024
2022-23,Joe Harris,BKN,31,198.12,99.79024
2014-15,Joe Ingles,UTA,27,203.2,97.975872
2015-16,Joe Ingles,UTA,28,203.2,102.511792
2016-17,Joe Ingles,UTA,29,203.2,102.511792
2017-18,Joe Ingles,UTA,30,203.2,102.511792
2018-19,Joe Ingles,UTA,31,203.2,102.511792
2019-20,Joe Ingles,UTA,32,200.66,99.79024
2020-21,Joe Ingles,UTA,33,203.2,99.79024
2021-22,Joe Ingles,POR,34,203.2,99.79024
2022-23,Joe Ingles,MIL,35,205.74,99.79024
2005-06,Joe Johnson,ATL,25,200.66,104.32616
2006-07,Joe Johnson,ATL,26,200.66,106.59412
2007-08,Joe Johnson,ATL,27,200.66,106.59412
2008-09,Joe Johnson,ATL,28,200.66,108.86208
2009-10,Joe Johnson,ATL,29,200.66,108.86208
2010-11,Joe Johnson,ATL,30,200.66,108.86208
2011-12,Joe Johnson,ATL,31,200.66,108.86208
2012-13,Joe Johnson,BKN,32,200.66,108.86208
2013-14,Joe Johnson,BKN,33,200.66,108.86208
2014-15,Joe Johnson,BKN,34,200.66,108.86208
2015-16,Joe Johnson,MIA,35,200.66,108.86208
2016-17,Joe Johnson,UTA,36,200.66,108.86208
2017-18,Joe Johnson,HOU,37,200.66,108.86208
2021-22,Joe Johnson,BOS,41,200.66,108.86208
2005-06,Joe Smith,MIL,30,208.28,102.0582
2006-07,Joe Smith,PHI,31,208.28,102.0582
2007-08,Joe Smith,CLE,32,208.28,102.0582
2008-09,Joe Smith,CLE,33,208.28,102.0582
2009-10,Joe Smith,ATL,34,208.28,102.0582
2010-11,Joe Smith,LAL,35,208.28,102.0582
2021-22,Joe Wieskamp,SAS,22,198.12,92.98636
2022-23,Joe Wieskamp,TOR,23,198.12,92.98636
2015-16,Joe Young,IND,24,187.96,81.64656
2016-17,Joe Young,IND,25,187.96,81.64656
2017-18,Joe Young,IND,26,187.96,83.91452
2007-08,Joel Anthony,MIA,25,205.74,111.13004
2008-09,Joel Anthony,MIA,26,205.74,111.13004
2009-10,Joel Anthony,MIA,27,205.74,111.13004
2010-11,Joel Anthony,MIA,28,205.74,111.13004
2011-12,Joel Anthony,MIA,29,205.74,111.13004
2012-13,Joel Anthony,MIA,30,205.74,111.13004
2013-14,Joel Anthony,BOS,31,205.74,111.13004
2014-15,Joel Anthony,DET,32,205.74,111.13004
2015-16,Joel Anthony,DET,33,205.74,111.13004
2016-17,Joel Anthony,SAS,34,205.74,111.13004
2021-22,Joel Ayayi,WAS,22,193.04,81.64656
2016-17,Joel Bolomboy,UTA,23,205.74,106.59412
2017-18,Joel Bolomboy,UTA,24,205.74,106.59412
2016-17,Joel Embiid,PHI,23,213.36,113.398
2017-18,Joel Embiid,PHI,24,213.36,113.398
2018-19,Joel Embiid,PHI,25,213.36,113.398
2019-20,Joel Embiid,PHI,26,213.36,127.00576
2020-21,Joel Embiid,PHI,27,213.36,127.00576
2021-22,Joel Embiid,PHI,28,213.36,127.00576
2022-23,Joel Embiid,PHI,29,213.36,127.00576
2012-13,Joel Freeland,POR,26,208.28,102.0582
2013-14,Joel Freeland,POR,27,208.28,102.0582
2014-15,Joel Freeland,POR,28,208.28,102.0582
2005-06,Joel Przybilla,POR,26,215.9,115.66596
2006-07,Joel Przybilla,POR,27,215.9,115.66596
2007-08,Joel Przybilla,POR,28,215.9,115.66596
2008-09,Joel Przybilla,POR,29,215.9,111.13004
2009-10,Joel Przybilla,POR,30,215.9,111.13004
2010-11,Joel Przybilla,CHA,31,215.9,111.13004
2011-12,Joel Przybilla,POR,32,215.9,111.13004
2012-13,Joel Przybilla,MIL,33,215.9,111.13004
2008-09,Joey Dorsey,HOU,25,203.2,121.562656
2009-10,Joey Dorsey,SAC,26,203.2,121.562656
2010-11,Joey Dorsey,TOR,27,203.2,121.562656
2014-15,Joey Dorsey,HOU,31,205.74,124.7378
2005-06,Joey Graham,TOR,24,200.66,102.0582
2006-07,Joey Graham,TOR,25,200.66,102.0582
2007-08,Joey Graham,TOR,26,200.66,102.0582
2008-09,Joey Graham,TOR,27,200.66,102.0582
2009-10,Joey Graham,DEN,28,200.66,102.0582
2010-11,Joey Graham,CLE,29,200.66,104.32616
2014-15,Joffrey Lauvergne,DEN,23,210.82,99.79024
2015-16,Joffrey Lauvergne,DEN,24,210.82,99.79024
2016-17,Joffrey Lauvergne,CHI,25,210.82,99.79024
2017-18,Joffrey Lauvergne,SAS,26,210.82,117.93392
2005-06,Johan Petro,SEA,20,213.36,112.037224
2006-07,Johan Petro,SEA,21,213.36,112.037224
2007-08,Johan Petro,SEA,22,213.36,112.037224
2008-09,Johan Petro,DEN,23,213.36,112.037224
2009-10,Johan Petro,DEN,24,213.36,112.037224
2010-11,Johan Petro,NJN,25,213.36,112.037224
2011-12,Johan Petro,NJN,26,213.36,112.037224
2012-13,Johan Petro,ATL,27,213.36,112.037224
2022-23,John Butler Jr.,POR,20,213.36,86.18248
2017-18,John Collins,ATL,20,208.28,106.59412
2018-19,John Collins,ATL,21,208.28,106.59412
2019-20,John Collins,ATL,22,205.74,106.59412
2020-21,John Collins,ATL,23,205.74,106.59412
2021-22,John Collins,ATL,24,205.74,102.511792
2022-23,John Collins,ATL,25,205.74,102.511792
2005-06,John Edwards,ATL,24,213.36,124.7378
2012-13,John Henson,MIL,22,210.82,99.79024
2013-14,John Henson,MIL,23,210.82,99.79024
2014-15,John Henson,MIL,24,210.82,104.32616
2015-16,John Henson,MIL,25,210.82,103.872568
2016-17,John Henson,MIL,26,210.82,103.872568
2017-18,John Henson,MIL,27,210.82,103.872568
2018-19,John Henson,CLE,28,210.82,99.336648
2019-20,John Henson,DET,29,205.74,99.336648
2017-18,John Holland,CLE,29,195.58,92.98636
2018-19,John Holland,CLE,30,195.58,92.98636
2012-13,John Jenkins,ATL,22,193.04,97.52228
2013-14,John Jenkins,ATL,23,193.04,97.52228
2014-15,John Jenkins,ATL,24,193.04,97.52228
2015-16,John Jenkins,PHX,25,193.04,97.52228
2016-17,John Jenkins,PHX,26,193.04,97.52228
2018-19,John Jenkins,NYK,28,193.04,97.52228
2019-20,John Konchar,MEM,24,195.58,95.25432
2020-21,John Konchar,MEM,25,195.58,95.25432
2021-22,John Konchar,MEM,26,195.58,95.25432
2022-23,John Konchar,MEM,27,195.58,95.25432
2005-06,John Lucas III,HOU,23,180.34,81.64656
2006-07,John Lucas III,HOU,24,180.34,74.84268
2010-11,John Lucas III,CHI,28,180.34,74.84268
2011-12,John Lucas III,CHI,29,180.34,74.84268
2012-13,John Lucas III,TOR,30,180.34,74.84268
2013-14,John Lucas III,UTA,31,180.34,75.296272
2014-15,John Lucas III,DET,32,180.34,75.296272
2016-17,John Lucas III,MIN,34,180.34,75.296272
2005-06,John Salmons,PHI,26,198.12,93.893544
2006-07,John Salmons,SAC,27,198.12,93.893544
2007-08,John Salmons,SAC,28,198.12,93.893544
2008-09,John Salmons,CHI,29,198.12,93.893544
2009-10,John Salmons,MIL,30,198.12,93.893544
2010-11,John Salmons,MIL,31,198.12,93.893544
2011-12,John Salmons,SAC,32,198.12,93.893544
2012-13,John Salmons,SAC,33,198.12,93.893544
2013-14,John Salmons,TOR,34,198.12,93.893544
2014-15,John Salmons,NOP,35,198.12,95.25432
2005-06,John Thomas,NJN,30,205.74,120.20188
2010-11,John Wall,WAS,20,193.04,88.45044
2011-12,John Wall,WAS,21,193.04,88.45044
2012-13,John Wall,WAS,22,193.04,88.45044
2013-14,John Wall,WAS,23,193.04,88.45044
2014-15,John Wall,WAS,24,193.04,88.45044
2015-16,John Wall,WAS,25,193.04,88.45044
2016-17,John Wall,WAS,26,193.04,95.25432
2017-18,John Wall,WAS,27,193.04,95.25432
2018-19,John Wall,WAS,28,193.04,95.25432
2020-21,John Wall,HOU,30,190.5,95.25432
2022-23,John Wall,LAC,32,190.5,95.25432
2017-18,Johnathan Motley,DAL,23,208.28,104.32616
2018-19,Johnathan Motley,LAC,24,208.28,104.32616
2019-20,Johnathan Motley,LAC,25,203.2,104.32616
2018-19,Johnathan Williams,LAL,24,205.74,103.418976
2019-20,Johnathan Williams,WAS,25,205.74,103.418976
2022-23,Johnny Davis,WAS,21,193.04,88.45044
2022-23,Johnny Juzang,UTA,22,198.12,94.800728
2014-15,Johnny O'Bryant III,MIL,22,205.74,120.20188
2015-16,Johnny O'Bryant III,MIL,23,205.74,116.573144
2016-17,Johnny O'Bryant III,CHA,24,205.74,116.573144
2017-18,Johnny O'Bryant III,CHA,25,205.74,116.573144
2005-06,Jon Barry,HOU,36,195.58,95.25432
2009-10,Jon Brockman,SAC,23,200.66,115.66596
2010-11,Jon Brockman,MIL,24,200.66,115.66596
2011-12,Jon Brockman,MIL,25,200.66,115.66596
2011-12,Jon Leuer,MIL,23,208.28,103.418976
2012-13,Jon Leuer,MEM,24,208.28,103.418976
2013-14,Jon Leuer,MEM,25,208.28,103.418976
2014-15,Jon Leuer,MEM,26,208.28,103.418976
2015-16,Jon Leuer,PHX,27,208.28,103.418976
2016-17,Jon Leuer,DET,28,208.28,103.418976
2017-18,Jon Leuer,DET,29,208.28,103.418976
2018-19,Jon Leuer,DET,30,208.28,103.418976
2021-22,Jon Teske,MEM,25,215.9,120.20188
2018-19,Jonah Bolden,PHI,23,208.28,99.79024
2019-20,Jonah Bolden,PHX,24,203.2,102.0582
2009-10,Jonas Jerebko,DET,23,208.28,104.779752
2011-12,Jonas Jerebko,DET,25,208.28,104.779752
2012-13,Jonas Jerebko,DET,26,208.28,104.779752
2013-14,Jonas Jerebko,DET,27,208.28,104.779752
2014-15,Jonas Jerebko,BOS,28,208.28,104.779752
2015-16,Jonas Jerebko,BOS,29,208.28,104.779752
2016-17,Jonas Jerebko,BOS,30,208.28,104.779752
2017-18,Jonas Jerebko,UTA,31,208.28,104.779752
2018-19,Jonas Jerebko,GSW,32,208.28,104.779752
2012-13,Jonas Valanciunas,TOR,21,210.82,104.779752
2013-14,Jonas Valanciunas,TOR,22,210.82,104.779752
2014-15,Jonas Valanciunas,TOR,23,213.36,115.66596
2015-16,Jonas Valanciunas,TOR,24,213.36,115.66596
2016-17,Jonas Valanciunas,TOR,25,213.36,115.66596
2017-18,Jonas Valanciunas,TOR,26,213.36,115.66596
2018-19,Jonas Valanciunas,MEM,27,213.36,120.20188
2019-20,Jonas Valanciunas,MEM,28,210.82,120.20188
2020-21,Jonas Valanciunas,MEM,29,210.82,120.20188
2021-22,Jonas Valanciunas,NOP,30,210.82,120.20188
2022-23,Jonas Valanciunas,NOP,31,210.82,120.20188
2005-06,Jonathan Bender,IND,25,213.36,99.336648
2009-10,Jonathan Bender,NYK,29,213.36,104.32616
2016-17,Jonathan Gibson,DAL,29,187.96,83.91452
2017-18,Jonathan Gibson,BOS,30,187.96,83.91452
2017-18,Jonathan Isaac,ORL,20,208.28,95.25432
2018-19,Jonathan Isaac,ORL,21,208.28,95.25432
2019-20,Jonathan Isaac,ORL,22,210.82,104.32616
2022-23,Jonathan Isaac,ORL,25,208.28,104.32616
2021-22,Jonathan Kuminga,GSW,19,200.66,102.0582
2022-23,Jonathan Kuminga,GSW,20,200.66,102.0582
2015-16,Jonathon Simmons,SAS,26,198.12,88.45044
2016-17,Jonathon Simmons,SAS,27,198.12,88.45044
2017-18,Jonathon Simmons,ORL,28,198.12,88.45044
2018-19,Jonathon Simmons,PHI,29,198.12,88.45044
2009-10,Jonny Flynn,MIN,21,182.88,83.91452
2010-11,Jonny Flynn,MIN,22,182.88,83.91452
2011-12,Jonny Flynn,POR,23,182.88,83.91452
2020-21,Jontay Porter,MEM,21,210.82,108.86208
2014-15,Jordan Adams,MEM,20,195.58,94.800728
2015-16,Jordan Adams,MEM,21,195.58,94.800728
2017-18,Jordan Bell,GSW,23,205.74,101.604608
2018-19,Jordan Bell,GSW,24,205.74,101.604608
2019-20,Jordan Bell,CLE,25,203.2,97.975872
2020-21,Jordan Bell,GSW,26,203.2,97.975872
2021-22,Jordan Bell,CHI,27,200.66,97.975872
2019-20,Jordan Bone,DET,22,190.5,81.64656
2020-21,Jordan Bone,ORL,23,187.96,81.64656
2014-15,Jordan Clarkson,LAL,23,195.58,83.91452
2015-16,Jordan Clarkson,LAL,24,195.58,87.996848
2016-17,Jordan Clarkson,LAL,25,195.58,87.996848
2017-18,Jordan Clarkson,CLE,26,195.58,87.996848
2018-19,Jordan Clarkson,CLE,27,195.58,87.996848
2019-20,Jordan Clarkson,UTA,28,193.04,87.996848
2020-21,Jordan Clarkson,UTA,29,193.04,87.996848
2021-22,Jordan Clarkson,UTA,30,193.04,87.996848
2022-23,Jordan Clarkson,UTA,31,195.58,87.996848
2010-11,Jordan Crawford,WAS,22,193.04,88.45044
2011-12,Jordan Crawford,WAS,23,193.04,88.45044
2012-13,Jordan Crawford,BOS,24,193.04,88.45044
2013-14,Jordan Crawford,GSW,25,193.04,88.45044
2016-17,Jordan Crawford,NOP,28,195.58,88.45044
2017-18,Jordan Crawford,NOP,29,195.58,88.45044
2006-07,Jordan Farmar,LAL,20,187.96,81.64656
2007-08,Jordan Farmar,LAL,21,187.96,81.64656
2008-09,Jordan Farmar,LAL,22,187.96,81.64656
2009-10,Jordan Farmar,LAL,23,187.96,81.64656
2010-11,Jordan Farmar,NJN,24,187.96,81.64656
2011-12,Jordan Farmar,NJN,25,187.96,81.64656
2013-14,Jordan Farmar,LAL,27,187.96,81.64656
2014-15,Jordan Farmar,LAC,28,187.96,81.64656
2015-16,Jordan Farmar,MEM,29,187.96,81.64656
2016-17,Jordan Farmar,SAC,30,187.96,81.64656
2021-22,Jordan Goodwin,WAS,23,190.5,90.7184
2022-23,Jordan Goodwin,WAS,24,190.5,90.7184
2022-23,Jordan Hall,SAS,21,200.66,97.52228
2011-12,Jordan Hamilton,DEN,21,200.66,99.79024
2012-13,Jordan Hamilton,DEN,22,200.66,99.79024
2013-14,Jordan Hamilton,HOU,23,200.66,99.79024
2014-15,Jordan Hamilton,LAC,24,200.66,99.79024
2015-16,Jordan Hamilton,NOP,25,200.66,99.79024
2009-10,Jordan Hill,HOU,22,208.28,106.59412
2010-11,Jordan Hill,HOU,23,208.28,106.59412
2011-12,Jordan Hill,LAL,24,208.28,106.59412
2012-13,Jordan Hill,LAL,25,208.28,106.59412
2013-14,Jordan Hill,LAL,26,208.28,106.59412
2014-15,Jordan Hill,LAL,27,208.28,106.59412
2015-16,Jordan Hill,IND,28,208.28,106.59412
2016-17,Jordan Hill,MIN,29,208.28,108.86208
2018-19,Jordan Loyd,TOR,25,193.04,95.25432
2019-20,Jordan McLaughlin,MIN,24,180.34,83.91452
2020-21,Jordan McLaughlin,MIN,25,180.34,83.91452
2021-22,Jordan McLaughlin,MIN,26,180.34,83.91452
2022-23,Jordan McLaughlin,MIN,27,182.88,83.91452
2015-16,Jordan McRae,CLE,25,195.58,81.19296800000001
2016-17,Jordan McRae,CLE,26,195.58,81.19296800000001
2018-19,Jordan McRae,WAS,28,195.58,81.19296800000001
2019-20,Jordan McRae,DET,29,195.58,81.19296800000001
2015-16,Jordan Mickey,BOS,21,203.2,106.59412
2016-17,Jordan Mickey,BOS,22,203.2,106.59412
2017-18,Jordan Mickey,MIA,23,203.2,106.59412
2020-21,Jordan Nwora,MIL,22,203.2,102.0582
2021-22,Jordan Nwora,MIL,23,203.2,102.0582
2022-23,Jordan Nwora,IND,24,205.74,102.0582
2019-20,Jordan Poole,GSW,21,193.04,87.996848
2020-21,Jordan Poole,GSW,22,193.04,87.996848
2021-22,Jordan Poole,GSW,23,193.04,87.996848
2022-23,Jordan Poole,GSW,24,193.04,87.996848
2021-22,Jordan Schakel,WAS,24,198.12,90.7184
2022-23,Jordan Schakel,WAS,25,198.12,90.7184
2018-19,Jordan Sibert,ATL,26,193.04,84.821704
2011-12,Jordan Williams,NJN,21,208.28,117.93392
2006-07,Jorge Garbajosa,TOR,29,205.74,111.13004
2007-08,Jorge Garbajosa,TOR,30,205.74,111.13004
2013-14,Jorge Gutierrez,BKN,25,190.5,88.45044
2014-15,Jorge Gutierrez,MIL,26,190.5,88.45044
2015-16,Jorge Gutierrez,CHA,27,190.5,85.728888
2021-22,Jose Alvarado,NOP,24,182.88,81.19296800000001
2022-23,Jose Alvarado,NOP,25,182.88,81.19296800000001
2005-06,Jose Calderon,TOR,24,190.5,95.25432
2006-07,Jose Calderon,TOR,25,190.5,95.25432
2007-08,Jose Calderon,TOR,26,190.5,95.25432
2008-09,Jose Calderon,TOR,27,190.5,95.25432
2009-10,Jose Calderon,TOR,28,190.5,95.25432
2010-11,Jose Calderon,TOR,29,190.5,95.25432
2011-12,Jose Calderon,TOR,30,190.5,95.707912
2012-13,Jose Calderon,DET,31,190.5,95.707912
2013-14,Jose Calderon,DAL,32,190.5,95.707912
2014-15,Jose Calderon,NYK,33,190.5,90.7184
2015-16,Jose Calderon,NYK,34,190.5,90.7184
2016-17,Jose Calderon,ATL,35,190.5,90.7184
2017-18,Jose Calderon,CLE,36,190.5,90.7184
2018-19,Jose Calderon,DET,37,190.5,90.7184
2012-13,Josh Akognon,DAL,27,180.34,83.91452
2006-07,Josh Boone,NJN,22,208.28,111.13004
2007-08,Josh Boone,NJN,23,208.28,107.501304
2008-09,Josh Boone,NJN,24,208.28,107.501304
2009-10,Josh Boone,NJN,25,208.28,108.86208
2005-06,Josh Childress,ATL,23,203.2,95.25432
2006-07,Josh Childress,ATL,24,203.2,95.25432
2007-08,Josh Childress,ATL,25,203.2,95.25432
2010-11,Josh Childress,PHX,28,203.2,94.800728
2011-12,Josh Childress,PHX,29,203.2,95.25432
2012-13,Josh Childress,BKN,30,203.2,95.25432
2013-14,Josh Childress,NOP,31,203.2,95.25432
2021-22,Josh Christopher,HOU,20,190.5,97.52228
2022-23,Josh Christopher,HOU,21,193.04,97.52228
2005-06,Josh Davis,PHX,25,203.2,109.769264
2011-12,Josh Davis,MEM,31,203.2,106.59412
2021-22,Josh Giddey,OKC,19,203.2,92.98636
2022-23,Josh Giddey,OKC,20,203.2,97.975872
2017-18,Josh Gray,PHX,24,185.42,81.64656
2019-20,Josh Gray,NOP,26,182.88,81.64656
2020-21,Josh Green,DAL,20,195.58,90.7184
2021-22,Josh Green,DAL,21,195.58,90.7184
2022-23,Josh Green,DAL,22,200.66,90.7184
2020-21,Josh Hall,OKC,20,205.74,86.18248
2011-12,Josh Harrellson,NYK,23,208.28,124.7378
2012-13,Josh Harrellson,MIA,24,208.28,124.7378
2013-14,Josh Harrellson,DET,25,208.28,124.7378
2017-18,Josh Hart,LAL,23,195.58,97.52228
2018-19,Josh Hart,LAL,24,195.58,97.52228
2019-20,Josh Hart,NOP,25,195.58,97.52228
2020-21,Josh Hart,NOP,26,195.58,97.52228
2021-22,Josh Hart,POR,27,195.58,97.52228
2022-23,Josh Hart,NYK,28,193.04,97.52228
2005-06,Josh Howard,DAL,26,200.66,95.25432
2006-07,Josh Howard,DAL,27,200.66,95.25432
2007-08,Josh Howard,DAL,28,195.58,95.25432
2008-09,Josh Howard,DAL,29,200.66,95.25432
2009-10,Josh Howard,WAS,30,200.66,95.25432
2010-11,Josh Howard,WAS,31,200.66,95.25432
2011-12,Josh Howard,UTA,32,200.66,95.25432
2012-13,Josh Howard,MIN,33,200.66,95.25432
2015-16,Josh Huestis,OKC,24,200.66,104.32616
2016-17,Josh Huestis,OKC,25,200.66,104.32616
2017-18,Josh Huestis,OKC,26,200.66,104.32616
2017-18,Josh Jackson,PHX,21,203.2,90.7184
2018-19,Josh Jackson,PHX,22,203.2,90.7184
2019-20,Josh Jackson,MEM,23,203.2,93.893544
2020-21,Josh Jackson,DET,24,203.2,93.893544
2021-22,Josh Jackson,SAC,25,203.2,93.893544
2017-18,Josh Magette,ATL,28,185.42,72.57472
2019-20,Josh Magette,ORL,30,185.42,72.57472
2007-08,Josh McRoberts,POR,21,208.28,108.86208
2008-09,Josh McRoberts,IND,22,208.28,108.86208
2009-10,Josh McRoberts,IND,23,208.28,108.86208
2010-11,Josh McRoberts,IND,24,208.28,108.86208
2011-12,Josh McRoberts,LAL,25,208.28,108.86208
2012-13,Josh McRoberts,CHA,26,208.28,108.86208
2013-14,Josh McRoberts,CHA,27,208.28,108.86208
2014-15,Josh McRoberts,MIA,28,208.28,108.86208
2015-16,Josh McRoberts,MIA,29,208.28,108.86208
2016-17,Josh McRoberts,MIA,30,208.28,108.86208
2017-18,Josh McRoberts,DAL,31,208.28,108.86208
2022-23,Josh Minott,MIN,20,203.2,92.98636
2018-19,Josh Okogie,MIN,20,193.04,96.161504
2019-20,Josh Okogie,MIN,21,193.04,96.615096
2020-21,Josh Okogie,MIN,22,193.04,96.615096
2021-22,Josh Okogie,MIN,23,193.04,96.615096
2022-23,Josh Okogie,PHX,24,193.04,96.615096
2005-06,Josh Powell,DAL,23,205.74,102.0582
2006-07,Josh Powell,GSW,24,205.74,102.0582
2007-08,Josh Powell,LAC,25,205.74,108.86208
2008-09,Josh Powell,LAL,26,205.74,108.86208
2009-10,Josh Powell,LAL,27,205.74,108.86208
2010-11,Josh Powell,ATL,28,205.74,108.86208
2013-14,Josh Powell,HOU,31,205.74,108.86208
2019-20,Josh Reaves,DAL,23,193.04,97.068688
2015-16,Josh Richardson,MIA,22,198.12,90.7184
2016-17,Josh Richardson,MIA,23,198.12,90.7184
2017-18,Josh Richardson,MIA,24,198.12,90.7184
2018-19,Josh Richardson,MIA,25,198.12,90.7184
2019-20,Josh Richardson,PHI,26,195.58,90.7184
2020-21,Josh Richardson,DAL,27,195.58,90.7184
2021-22,Josh Richardson,SAS,28,195.58,90.7184
2022-23,Josh Richardson,NOP,29,198.12,90.7184
2011-12,Josh Selby,MEM,21,187.96,83.007336
2012-13,Josh Selby,MEM,22,187.96,83.007336
2005-06,Josh Smith,ATL,20,205.74,102.0582
2006-07,Josh Smith,ATL,21,205.74,106.59412
2007-08,Josh Smith,ATL,22,205.74,106.59412
2008-09,Josh Smith,ATL,23,205.74,108.86208
2009-10,Josh Smith,ATL,24,205.74,108.86208
2010-11,Josh Smith,ATL,25,205.74,108.86208
2011-12,Josh Smith,ATL,26,205.74,102.0582
2012-13,Josh Smith,ATL,27,205.74,102.0582
2013-14,Josh Smith,DET,28,205.74,102.0582
2014-15,Josh Smith,HOU,29,205.74,102.0582
2015-16,Josh Smith,HOU,30,205.74,102.0582
2017-18,Josh Smith,NOP,32,205.74,102.0582
2021-22,Joshua Primo,SAS,19,193.04,85.728888
2022-23,Joshua Primo,SAS,20,198.12,85.728888
2009-10,Jrue Holiday,PHI,20,193.04,81.64656
2010-11,Jrue Holiday,PHI,21,193.04,81.64656
2011-12,Jrue Holiday,PHI,22,193.04,81.64656
2012-13,Jrue Holiday,PHI,23,193.04,92.98636
2013-14,Jrue Holiday,NOP,24,193.04,92.98636
2014-15,Jrue Holiday,NOP,25,193.04,92.98636
2015-16,Jrue Holiday,NOP,26,193.04,92.98636
2016-17,Jrue Holiday,NOP,27,193.04,92.98636
2017-18,Jrue Holiday,NOP,28,193.04,92.98636
2018-19,Jrue Holiday,NOP,29,193.04,92.98636
2019-20,Jrue Holiday,NOP,30,190.5,92.98636
2020-21,Jrue Holiday,MIL,31,190.5,92.98636
2021-22,Jrue Holiday,MIL,32,190.5,92.98636
2022-23,Jrue Holiday,MIL,33,195.58,92.98636
2007-08,Juan Carlos Navarro,MEM,28,190.5,77.11064
2005-06,Juan Dixon,POR,27,190.5,74.389088
2006-07,Juan Dixon,TOR,28,190.5,74.389088
2007-08,Juan Dixon,DET,29,190.5,74.84268
2008-09,Juan Dixon,WAS,30,190.5,74.84268
2019-20,Juan Toscano-Anderson,GSW,27,198.12,94.800728
2020-21,Juan Toscano-Anderson,GSW,28,198.12,94.800728
2021-22,Juan Toscano-Anderson,GSW,29,198.12,94.800728
2022-23,Juan Toscano-Anderson,UTA,30,198.12,94.800728
2016-17,Juancho Hernangomez,DEN,21,205.74,104.32616
2017-18,Juancho Hernangomez,DEN,22,205.74,104.32616
2018-19,Juancho Hernangomez,DEN,23,205.74,104.32616
2019-20,Juancho Hernangomez,MIN,24,205.74,97.068688
2020-21,Juancho Hernangomez,MIN,25,205.74,97.068688
2021-22,Juancho Hernangomez,UTA,26,205.74,97.068688
2022-23,Juancho Hernangomez,TOR,27,205.74,97.068688
2022-23,Julian Champagnie,SAS,22,200.66,98.429464
2018-19,Julian Washburn,MEM,27,203.2,94.800728
2007-08,Julian Wright,NOH,21,203.2,102.0582
2008-09,Julian Wright,NOH,22,203.2,102.0582
2009-10,Julian Wright,NOH,23,203.2,102.0582
2010-11,Julian Wright,TOR,24,203.2,102.0582
2005-06,Julius Hodge,DEN,22,200.66,95.25432
2006-07,Julius Hodge,MIL,23,200.66,99.79024
2014-15,Julius Randle,LAL,20,205.74,113.398
2015-16,Julius Randle,LAL,21,205.74,113.398
2016-17,Julius Randle,LAL,22,205.74,113.398
2017-18,Julius Randle,LAL,23,205.74,113.398
2018-19,Julius Randle,NOP,24,205.74,113.398
2019-20,Julius Randle,NYK,25,203.2,113.398
2020-21,Julius Randle,NYK,26,203.2,113.398
2021-22,Julius Randle,NYK,27,203.2,113.398
2022-23,Julius Randle,NYK,28,203.2,113.398
2011-12,Julyan Stone,DEN,23,198.12,90.7184
2012-13,Julyan Stone,DEN,24,198.12,90.7184
2013-14,Julyan Stone,TOR,25,198.12,90.7184
2017-18,Julyan Stone,CHA,29,198.12,90.7184
2005-06,Jumaine Jones,CHA,27,203.2,98.883056
2006-07,Jumaine Jones,PHX,28,203.2,104.32616
2006-07,Junior Harrington,MEM,26,193.04,86.18248
2015-16,Justin Anderson,DAL,22,198.12,103.418976
2016-17,Justin Anderson,PHI,23,198.12,103.418976
2017-18,Justin Anderson,PHI,24,198.12,104.32616
2018-19,Justin Anderson,ATL,25,198.12,104.32616
2019-20,Justin Anderson,BKN,26,195.58,104.779752
2021-22,Justin Anderson,IND,28,195.58,104.779752
2021-22,Justin Champagnie,TOR,21,198.12,93.439952
2022-23,Justin Champagnie,BOS,22,198.12,93.439952
2011-12,Justin Dentmon,TOR,26,180.34,83.91452
2012-13,Justin Dentmon,DAL,27,180.34,83.91452
2013-14,Justin Hamilton,MIA,24,213.36,115.66596
2014-15,Justin Hamilton,MIN,25,213.36,115.66596
2016-17,Justin Hamilton,BKN,27,213.36,115.66596
2011-12,Justin Harper,ORL,22,208.28,102.0582
2015-16,Justin Harper,BKN,26,208.28,102.0582
2016-17,Justin Harper,PHI,27,208.28,102.0582
2012-13,Justin Holiday,PHI,24,198.12,83.91452
2014-15,Justin Holiday,GSW,26,198.12,83.91452
2015-16,Justin Holiday,CHI,27,198.12,83.91452
2016-17,Justin Holiday,NYK,28,198.12,83.91452
2017-18,Justin Holiday,CHI,29,198.12,83.91452
2018-19,Justin Holiday,MEM,30,198.12,82.10015200000001
2019-20,Justin Holiday,IND,31,198.12,81.64656
2020-21,Justin Holiday,IND,32,198.12,81.64656
2021-22,Justin Holiday,SAC,33,198.12,81.64656
2022-23,Justin Holiday,DAL,34,198.12,81.64656
2017-18,Justin Jackson,SAC,23,203.2,95.25432
2018-19,Justin Jackson,DAL,24,203.2,95.25432
2019-20,Justin Jackson,DAL,25,200.66,99.79024
2020-21,Justin Jackson,MIL,26,203.2,99.79024
2021-22,Justin Jackson,PHX,27,203.2,99.79024
2022-23,Justin Jackson,BOS,28,203.2,99.79024
2019-20,Justin James,SAC,23,200.66,86.18248
2020-21,Justin James,SAC,24,200.66,86.18248
2022-23,Justin Minaya,POR,24,200.66,95.25432
